GP_CODE,GP_NAME,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,ICB_CODE,ICB_NAME,Model_Type,Validation_MAPE,Validation_RMSE,Avg_Monthly_Forecast
H85037,MORDEN HALL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.485266476933498,306.6567293595969,5350.5219676633005
H85038,CRICKET GREEN MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.826840136699588,491.8361563968463,5833.440668972066
H85041,EARLSFIELD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.602405517668151,809.959203976493,4485.966022043084
H85045,BRIDGE LANE GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.714090337824029,411.51478247504343,4184.223442478939
H85047,CHATFIELD HEALTH CARE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,12.357571534999828,618.0370179631624,4816.992374984299
H85048,BROCKLEBANK GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.14881513641532,531.6598107092921,11077.370569864783
H85049,BATTERSEA RISE GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.985074317144907,289.4526282215145,1674.9292071912796
H85051,LAMBTON ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.46380184467856,374.51600761126286,6818.448591504509
H85052,STREATHAM PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.4303350419411744,109.97476300021248,1826.5733229672471
H85053,SUTTON MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.5101939454723,192.71375212746395,2457.641860452951
H85055,WEST BARNES SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.922610885838232,182.71299539847908,2630.5496773812447
H85057,ELBOROUGH STREET SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.934412779384551,243.29464861819116,2441.5142942293787
H85061,HEATHBRIDGE PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,20.026200231454997,1063.3519408875766,3352.8886506844433
H85063,CHEAM GP CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.648973007722367,478.8512738683402,4333.678962418014
H85065,ALTON PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,3.633760841059608,62.32711439113557,1390.6031252539472
H85066,BALHAM PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.698336208736529,705.9925223942918,9401.86834061736
H85067,DANEBURY AVENUE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,3.571427053901912,33.23969364605257,862.2342488350209
H85069,LAVENDER HILL GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.175247114703806,783.4228464948134,4429.655674779834
H85070,CENTRAL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.682968955358162,473.31135422520714,4063.529001751203
H85075,HAIDER PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.701834874624948,289.98233950182066,2575.4883305635276
H85076,STONECOT SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.446866003248639,789.2856415566789,3633.4304222543433
H85077,BOLINGBROKE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,15.258453399850966,355.05874483412254,1331.184220430957
H85078,MITCHAM FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.362515884105166,151.09447892335513,1205.6858000039385
H85082,TRIANGLE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.100465124204584,112.90063461563685,1434.0003105529897
H85087,OPEN DOOR SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.296810227713725,396.67807408986033,5615.894319828269
H85090,FIGGES MARSH SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,16.645198861417356,605.969479766969,4115.434092844152
H85092,RIVERHOUSE MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.80089010270578,144.5251924843365,1780.5851388903711
H85095,ROBIN HOOD LANE HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,12.7493534248148,985.2394618823303,5188.022052999924
H85100,ST PAULS COTTAGE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.622172483058515,286.52432493661047,3837.3201271087805
H85101,GRAND DRIVE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.027342102022459,404.22246687001564,2329.08308326776
H85103,HACKBRIDGE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.399010673680584,308.5422996697853,3101.0674421981803
H85105,CHEAM FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.660933050809466,375.6547089303992,4713.73142804864
H85110,RAVENSBURY PARK MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,15.801051234561728,334.0068761691457,2050.460654839704
H85112,VINEYARD HILL ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.447323387301819,107.62986027218486,1744.4693421012955
H85113,MALDON ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,15.357083027015902,272.8082724917004,1906.6990173607599
H85114,THURLEIGH ROAD PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.37768342273015,621.5794586957525,4776.024576528253
H85115,SHOTFIELD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.165266713430144,276.91732325990574,4344.680570559993
H85116,MANOR PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,14.741529826295373,692.541604886596,3576.4346685590353
H85618,JAMES O'RIORDAN MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,21.301035868577078,1239.3908943834565,3445.198648265597
H85634,MERTON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,3.314482614819951,132.33883632757517,4016.0359192843553
H85637,BALHAM HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.7927929433813885,30.880265868657602,405.84890295177826
H85649,COLLIERS WOOD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.715375408445739,182.33080596359557,1759.2136442896974
H85653,WALLINGTON FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.016645365059539,562.2298573024137,7031.044780173018
H85656,ALEXANDRA ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.45607870116837,182.9405666290782,1910.3735379866375
H85659,ST JOHNS HILL SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.581934803685048,580.037980197375,2979.811605716834
H85662,BEECHES SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.454442089687934,141.28764737487793,1579.1431435205677
H85664,TOOTING BEC SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.500838595911687,26.87721890310015,357.19855035367414
H85680,TOOTING SOUTH MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.972934051936164,399.88415110915525,1885.5012641639648
H85682,TUDOR LODGE HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.818082964798819,220.646391890499,3231.8572243606905
H85683,FACCINI HOUSE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,17.604804938346053,256.8653430997368,1602.4634102434504
H85686,GROVE ROAD PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.588144586905754,290.0009823800108,3422.993824410211
H85693,CIRCLE GP SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.3446991310452265,354.30644138499764,3246.668607337193
Y00020,THE GRANTHAM PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.044718892307193,239.20448272364285,2367.7166340874755
Y00057,ANGEL SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,10.457552219481919,472.60171684415303,3420.629924340355
Y00090,THE DOCTORS HOUSE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,11.626542821065609,428.99862419590573,2703.6517610841706
Y00155,GROVE SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,17.52554053576585,557.3682957541529,3681.0926743507957
Y00200,PORTOBELLO MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.667816542926209,161.58338867349653,2049.5528508333614
Y00312,"THE ROBINS SURGERY, HAROLD HILL HEALTH C",A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,17.863743663131228,214.93880551693653,1246.8043905610145
Y00316,WOODLANDS MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,12.778141939136987,456.45094383435145,2994.1536928224873
Y00352,HESA MEDICAL CENTRE - Y00352,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.956612147191914,826.3872425385694,10820.125878603452
Y00403,TROWBRIDGE PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,10.15728833245215,366.8384695319172,2755.312607173852
Y00507,ST. QUINTIN HEALTH CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,14.783000538135893,361.4008255948741,1836.3315827787762
Y00612,GREEN CEDARS MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,17.417480430500877,286.9437313999162,1942.2660768692867
Y00902,THE WESTBOURNE GREEN SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,11.054420101107896,215.248430499564,1693.5861330615717
Y00918,GRANVILLE MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,18.19347337713075,854.3432588886692,3242.7316902121493
Y01011,BARLBY SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,16.552394468461966,935.9925840174509,4608.575262454786
Y01066,HANLEY PRIMARY CARE CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,9.875947077714232,298.1544186765925,2509.08600941128
Y01090,SMS MEDICAL PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,5.490857994773022,271.048340026499,3607.3344869408684
Y01132,CHARTFIELD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.036214820896276,464.78142798567904,3931.2531386857613
Y01206,GLEBE ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,16.532029427529668,520.3557968731624,2686.4954188848046
Y01221,SOMERSET FHP O,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,13.007819141374938,251.91764331024936,2202.9325662105775
Y01280,SHIFA MEDICAL PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,6.749319718386583,82.58279126250392,1088.7478287492524
Y01655,THE VALE PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,6.343860201298175,267.38471661283154,2966.518943140542
Y01719,PRIME PRACTICE PARTNERSHIP,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,16.312213815277055,487.1348510112728,3271.1667511503347
Y01839,SINNOTT MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,22.27858250713488,354.6848153121063,1085.4276714294292
Y02117,ST ANN'S ROAD SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,9.719568975132765,623.7213830958409,4193.689950383235
Y02342,FEATHERSTONE ROAD HEALTH CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,7.016023102940419,401.2040100564404,4633.308358415688
Y02423,GRAFTON MEDICAL PARTNERS,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.742819255424034,1769.6883635839445,19311.279674849775
Y02575,OMNES HEALTHCARE LTD,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,10.085784178934217,902.2742188709736,7573.27486828735
Y02671,THE PRACTICE HEART OF HOUNSLOW,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,3.8778292561785737,307.03360976880884,6406.77541296916
Y02672,THE PRACTICE FELTHAM,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.460239811824038,328.0771336878656,3632.4663305994513
Y02674,CAMDEN HEALTH IMPROVEMENT PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,12.16490252841718,103.84060156960824,760.0695224337852
Y02692,THE WEMBLEY PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,17.840472637847462,1432.4459417927844,5137.298952432871
Y02842,HALF PENNY STEPS HEALTH CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,21.95832532434369,1306.0155155015834,3940.74090189565
Y02906,CANBERRA OLD OAK SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board,SARIMA,6.1651732599927005,280.1590082198692,3678.5210582793475
Y02928,THE PRACTICE ALBERT ROAD,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,12.80505343933371,1239.0118048349339,10626.749673599123
Y02946,JUNCTION HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.98471445489432,264.55382615220935,2577.5309779832387
Y02973,KINGS PARK SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,9.941844037008748,334.1972808706012,3207.482291483864
Y02974,AT MEDICS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,21.217983025483857,988.7972939337226,4408.775896996154
Y02986,CRICKLEWOOD HEALTH CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,12.241301798021349,184.2553285922616,1713.9635641628665
Y02987,AT MEDICS - THE LOXFORD PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,11.899000294469998,1247.7175362914631,11066.813670423793
Y03023,ST ANDREWS HEALTH CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,9.333127265687214,744.6059140262792,6642.773501775478
Y03035,QUEENSWOOD MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,3.6095705620097562,365.7873343260559,5220.311701639008
Y03049,SPRING HILL PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,5.672904155571116,666.2066186509031,9542.562653936
Y03063,HETHERINGTON AT THE PAVILION,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,4.850991662417769,200.20513570975046,2758.605428767687
Y03103,MEDICUS SELECT CARE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,16.42367699829926,28.545962070835106,185.98647130353572
Y03135,BRIDGE HOUSE MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,5.6722826881798225,153.70452085495444,2693.427672257743
Y03402,EVERGREEN PRIMARY CARE CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,6.882452444423244,645.7109781663709,6807.170179759915
